Date,Open,High,Low,Close,Adj Close,Volume,SMA_10,SMA_30,SMA_50
2020-02-10,3.8499999046325684,4.099999904632568,3.740000009536743,3.940000057220459,3.940000057220459,2777000,4.020000004768372,4.83533333937327,5.303399996757507
2020-02-11,3.9800000190734863,4.239999771118164,3.950000047683716,4.019999980926514,4.019999980926514,3415000,4.000999999046326,4.772666668891906,5.256799998283387
2020-02-12,4.130000114440918,4.510000228881836,4.070000171661377,4.190000057220459,4.190000057220459,4820600,4.00699999332428,4.708000000317892,5.2137999963760375
2020-02-13,4.119999885559082,4.260000228881836,4.070000171661377,4.110000133514404,4.110000133514404,2081700,4.025,4.642333340644837,5.172599997520447
2020-02-14,4.110000133514404,4.190000057220459,4.019999980926514,4.019999980926514,4.019999980926514,1582700,4.043000006675721,4.566000008583069,5.130599999427796
2020-02-18,4.010000228881836,4.079999923706055,3.9600000381469727,4.059999942779541,4.059999942779541,1467600,4.053999996185302,4.505333336194356,5.083200001716614
2020-02-19,4.059999942779541,4.269999980926514,3.9200000762939453,4.150000095367432,4.150000095367432,2593100,4.061999988555908,4.4486666758855185,5.038200001716614
2020-02-20,4.159999847412109,4.300000190734863,4.110000133514404,4.139999866485596,4.139999866485596,1562300,4.057999992370606,4.402666672070821,4.9874000024795535
2020-02-21,4.119999885559082,4.179999828338623,3.990000009536743,4.039999961853027,4.039999961853027,1695700,4.048000001907349,4.346666677792867,4.941600003242493
2020-02-24,3.9000000953674316,3.930000066757202,3.700000047683716,3.700000047683716,3.700000047683716,3566300,4.037000012397766,4.285000006357829,4.885399999618531
2020-02-25,3.7699999809265137,3.7899999618530273,3.549999952316284,3.559999942779541,3.559999942779541,4447900,3.999000000953674,4.222666676839193,4.845999994277954
2020-02-26,3.5799999237060547,3.619999885559082,3.359999895095825,3.390000104904175,3.390000104904175,4724800,3.9360000133514403,4.154666686058045,4.8021999979019165
2020-02-27,3.2300000190734863,3.630000114440918,3.180000066757202,3.4700000286102295,3.4700000286102295,3879500,3.8640000104904173,4.11333335240682,4.762600002288818
2020-02-28,3.3399999141693115,3.7200000286102295,3.3399999141693115,3.5999999046325684,3.5999999046325684,4692200,3.812999987602234,4.079666678110758,4.72460000038147
2020-03-02,3.5999999046325684,3.8499999046325684,3.390000104904175,3.8299999237060547,3.8299999237060547,3208400,3.793999981880188,4.053333346048991,4.68
2020-03-03,3.880000114440918,3.890000104904175,3.5,3.630000114440918,3.630000114440918,4282500,3.750999999046326,4.016000016530355,4.629400005340576
2020-03-04,3.7100000381469727,3.8299999237060547,3.4600000381469727,3.7699999809265137,3.7699999809265137,4257600,3.7129999876022337,3.9886666774749755,4.583600006103516
2020-03-05,3.700000047683716,3.990000009536743,3.5899999141693115,3.9600000381469727,3.9600000381469727,3599400,3.6950000047683718,3.96866668065389,4.543000011444092
2020-03-06,3.8399999141693115,4.070000171661377,3.759999990463257,3.9200000762939453,3.9200000762939453,2096800,3.683000016212463,3.9453333536783854,4.509200010299683
2020-03-09,3.5899999141693115,3.9700000286102295,3.5,3.700000047683716,3.700000047683716,2732000,3.683000016212463,3.92466668287913,4.474400010108948
2020-03-10,3.940000057220459,4.260000228881836,3.799999952316284,4.230000019073486,4.230000019073486,4863200,3.750000023841858,3.9230000098546345,4.451000008583069
2020-03-11,4.139999866485596,4.25,4.0,4.139999866485596,4.139999866485596,4414100,3.825,3.9206666707992555,4.415800004005432
2020-03-12,3.700000047683716,4.039999961853027,3.4800000190734863,3.9800000190734863,3.9800000190734863,5123400,3.875999999046326,3.915666667620341,4.372800002098083
2020-03-13,4.130000114440918,4.650000095367432,3.8499999046325684,4.590000152587891,4.590000152587891,5787200,3.975000023841858,3.937666670481364,4.34300000667572
2020-03-16,3.930000066757202,4.570000171661377,3.9000000953674316,4.369999885559082,4.369999885559082,4866700,4.02900002002716,3.9553333361943563,4.304200005531311
2020-03-17,4.400000095367432,4.650000095367432,4.110000133514404,4.230000019073486,4.230000019073486,3562200,4.089000010490418,3.9646666685740155,4.271200003623963
2020-03-18,4.099999904632568,4.25,3.5,3.7699999809265137,3.7699999809265137,3651700,4.089000010490418,3.9546666622161863,4.229600005149841
2020-03-19,3.7100000381469727,4.199999809265137,3.549999952316284,4.190000057220459,4.190000057220459,5039500,4.1120000123977665,3.9550000031789145,4.20300000667572
2020-03-20,4.079999923706055,4.079999923706055,3.6500000953674316,3.759999990463257,3.759999990463257,7722200,4.096000003814697,3.9423333406448364,4.163800010681152
2020-03-23,3.5799999237060547,3.859999895095825,3.5,3.809999942779541,3.809999942779541,6009800,4.10699999332428,3.9423333406448364,4.1290000057220455
2020-03-24,3.950000047683716,4.210000038146973,3.890000104904175,4.159999847412109,4.159999847412109,6805600,4.099999976158142,3.949666666984558,4.103600006103516
2020-03-25,4.150000095367432,4.489999771118164,4.039999961853027,4.170000076293945,4.170000076293945,3592100,4.102999997138977,3.9546666701634723,4.078400011062622
2020-03-26,4.239999771118164,4.710000038146973,4.239999771118164,4.409999847412109,4.409999847412109,6185700,4.1459999799728395,3.9619999965031942,4.072400007247925
2020-03-27,4.940000057220459,5.090000152587891,4.150000095367432,4.21999979019165,4.21999979019165,7024800,4.108999943733215,3.965666651725769,4.0646000003814695
2020-03-30,4.21999979019165,4.269999980926514,3.6500000953674316,3.6500000953674316,3.6500000953674316,3350600,4.036999964714051,3.953333322207133,4.045200004577636
2020-03-31,3.630000114440918,3.799999952316284,3.5,3.5,3.5,2300900,3.9639999628067017,3.934666657447815,4.020200004577637
2020-04-01,3.450000047683716,3.490000009536743,3.119999885559082,3.25,3.25,4568700,3.91199996471405,3.9046666542689006,3.993400001525879
2020-04-02,3.259999990463257,3.3499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,4064300,3.7779999494552614,3.8616666555404664,3.9592000007629395
2020-04-03,2.8499999046325684,2.940000057220459,2.569999933242798,2.799999952316284,2.799999952316284,3830400,3.681999945640564,3.8203333218892417,3.9228000020980835
2020-04-06,2.859999895095825,3.200000047683716,2.8299999237060547,3.0899999141693115,3.0899999141693115,3340500,3.609999942779541,3.799999984105428,3.898199996948242
2020-04-07,3.390000104904175,3.440000057220459,3.0999999046325684,3.2699999809265137,3.2699999809265137,2836900,3.5209999561309813,3.790333318710327,3.8779999923706057
2020-04-08,3.2300000190734863,3.6700000762939453,3.200000047683716,3.4100000858306885,3.4100000858306885,2884500,3.4449999570846557,3.790999984741211,3.8619999933242797
2020-04-09,3.5999999046325684,4.25,3.490000009536743,3.890000104904175,3.890000104904175,5908600,3.3929999828338624,3.8049999872843423,3.857199993133545
2020-04-13,4.25,4.760000228881836,4.159999847412109,4.739999771118164,4.739999771118164,6844500,3.4449999809265135,3.842999982833862,3.8733999872207643
2020-04-14,5.210000038146973,6.46999979019165,5.139999866485596,5.949999809265137,5.949999809265137,13506600,3.674999952316284,3.9136666456858316,3.9155999851226806
2020-04-15,5.659999847412109,5.670000076293945,4.900000095367432,5.269999980926514,5.269999980926514,7499900,3.8519999504089357,3.9683333079020184,3.941999983787537
2020-04-16,5.119999885559082,5.440000057220459,4.880000114440918,5.03000020980835,5.03000020980835,3371900,4.0299999713897705,4.010333315531413,3.961199984550476
2020-04-17,5.21999979019165,5.28000020980835,4.429999828338623,4.880000114440918,4.880000114440918,5653200,4.232999992370606,4.040999984741211,3.975199990272522
2020-04-20,4.849999904632568,5.900000095367432,4.78000020980835,5.610000133514404,5.610000133514404,6085000,4.514000010490418,4.097333319981893,4.004599995613098
2020-04-21,5.230000019073486,5.300000190734863,4.760000228881836,4.78000020980835,4.78000020980835,4142100,4.6830000400543215,4.133333325386047,4.0240000009536745
2020-04-22,5.139999866485596,5.170000076293945,4.829999923706055,4.889999866485596,4.889999866485596,2677800,4.8450000286102295,4.155333320299785,4.042999997138977
2020-04-23,4.75,4.889999866485596,4.579999923706055,4.699999809265137,4.699999809265137,2265900,4.974000000953675,4.173999985059102,4.056599993705749
2020-04-24,4.78000020980835,4.849999904632568,4.659999847412109,4.769999980926514,4.769999980926514,2236200,5.061999988555908,4.20033331712087,4.068199992179871
2020-04-27,4.849999904632568,5.989999771118164,4.809999942779541,5.820000171661377,5.820000171661377,7275100,5.17000002861023,4.241333317756653,4.10239999294281
2020-04-28,5.920000076293945,6.039999961853027,5.059999942779541,5.639999866485596,5.639999866485596,5200200,5.139000034332275,4.283666650454204,4.134799990653992
2020-04-29,5.829999923706055,6.090000152587891,5.449999809265137,6.039999961853027,6.039999961853027,3369600,5.216000032424927,4.343999981880188,4.174399991035461
2020-04-30,5.869999885559082,5.980000019073486,5.639999866485596,5.730000019073486,5.730000019073486,2173300,5.28600001335144,4.409333316485087,4.205999989509582
2020-05-01,5.650000095367432,6.179999828338623,5.449999809265137,6.050000190734863,6.050000190734863,4005600,5.403000020980835,4.4713333209355675,4.244199995994568
2020-05-04,5.840000152587891,5.929999828338623,5.400000095367432,5.480000019073486,5.480000019073486,4068100,5.3900000095367435,4.528666655222575,4.272999997138977
2020-05-05,5.550000190734863,5.630000114440918,5.349999904632568,5.389999866485596,5.389999866485596,2105900,5.450999975204468,4.58133331934611,4.306799993515015
2020-05-06,5.400000095367432,5.400000095367432,4.900000095367432,4.929999828338623,4.929999828338623,3369600,5.45499997138977,4.606999985376993,4.334199991226196
2020-05-07,4.829999923706055,4.929999828338623,4.650000095367432,4.869999885559082,4.869999885559082,2500800,5.471999979019165,4.630333312352499,4.363799986839294
2020-05-08,4.880000114440918,5.190000057220459,4.820000171661377,4.980000019073486,4.980000019073486,2353700,5.4929999828338625,4.649333318074544,4.393999986648559
2020-05-11,4.920000076293945,4.960000038146973,4.75,4.760000228881836,4.760000228881836,1699200,5.386999988555909,4.667333332697551,4.417199993133545
2020-05-12,4.78000020980835,4.920000076293945,4.460000038146973,4.539999961853027,4.539999961853027,2639200,5.276999998092651,4.696999994913737,4.431399993896484
2020-05-13,4.539999961853027,4.539999961853027,4.070000171661377,4.210000038146973,4.210000038146973,2882900,5.094000005722046,4.720666662851969,4.442999992370606
2020-05-14,4.150000095367432,4.190000057220459,3.9600000381469727,4.130000114440918,4.130000114440918,2004900,4.934000015258789,4.75,4.450199995040894
2020-05-15,4.050000190734863,4.449999809265137,4.039999961853027,4.21999979019165,4.21999979019165,1940600,4.750999975204468,4.7956666628519695,4.455399990081787
2020-05-18,4.400000095367432,4.630000114440918,4.360000133514404,4.579999923706055,4.579999923706055,2371700,4.660999965667725,4.854999995231628,4.4685999870300295
2020-05-19,4.579999923706055,4.75,4.369999885559082,4.440000057220459,4.440000057220459,1840700,4.565999984741211,4.9,4.483399987220764
2020-05-20,4.5,4.690000057220459,4.340000152587891,4.429999828338623,4.429999828338623,2543600,4.515999984741211,4.938666661580403,4.487399983406067
2020-05-21,4.449999809265137,4.650000095367432,4.400000095367432,4.440000057220459,4.440000057220459,1971900,4.473000001907349,4.972999993960062,4.493399987220764
2020-05-22,4.460000038146973,4.489999771118164,4.130000114440918,4.179999828338623,4.179999828338623,2379900,4.392999982833862,4.982666651407878,4.4973999834060665
2020-05-26,4.340000152587891,4.610000133514404,4.329999923706055,4.420000076293945,4.420000076293945,3545700,4.358999967575073,4.971999994913737,4.493999981880188
2020-05-27,4.570000171661377,4.710000038146973,4.360000133514404,4.690000057220459,4.690000057220459,3146600,4.373999977111817,4.930000003178915,4.500399985313416
2020-05-28,4.75,4.760000228881836,4.300000190734863,4.329999923706055,4.329999923706055,2183900,4.385999965667724,4.898666667938232,4.502399983406067
2020-05-29,4.329999923706055,4.420000076293945,4.050000190734863,4.059999942779541,4.059999942779541,3973500,4.378999948501587,4.8663333257039385,4.508199982643127
2020-06-01,4.119999885559082,4.360000133514404,4.019999980926514,4.130000114440918,4.130000114440918,2611600,4.369999980926513,4.841333325703939,4.506999983787536
2020-06-02,4.269999980926514,4.309999942779541,4.059999942779541,4.179999828338623,4.179999828338623,2369400,4.32999997138977,4.793666648864746,4.515399980545044
2020-06-03,4.239999771118164,4.519999980926514,4.199999809265137,4.440000057220459,4.440000057220459,3037400,4.32999997138977,4.78233331044515,4.527999982833863
2020-06-04,4.440000057220459,4.71999979019165,4.369999885559082,4.46999979019165,4.46999979019165,3514300,4.333999967575073,4.768333307902018,4.534199981689453
2020-06-05,4.289999961853027,4.409999847412109,4.090000152587891,4.139999866485596,4.139999866485596,6274400,4.303999948501587,4.7496666431427,4.533599977493286
2020-06-08,4.28000020980835,5.139999866485596,4.269999980926514,5.010000228881836,5.010000228881836,10133700,4.386999988555909,4.757666651407877,4.5455999851226805
2020-06-09,5.0,5.0,4.550000190734863,4.960000038146973,4.960000038146973,8073400,4.440999984741211,4.728999980290731,4.5603999900817875
2020-06-10,4.78000020980835,5.53000020980835,4.679999828338623,5.070000171661377,5.070000171661377,10606400,4.478999996185303,4.709999990463257,4.588799991607666
2020-06-11,4.639999866485596,4.900000095367432,4.179999828338623,4.369999885559082,4.369999885559082,6236000,4.482999992370606,4.654333321253459,4.606199989318847
2020-06-12,4.599999904632568,4.78000020980835,4.389999866485596,4.71999979019165,4.71999979019165,4378200,4.548999977111817,4.620666646957398,4.63559998512268
2020-06-15,4.5,4.769999980926514,4.420000076293945,4.690000057220459,4.690000057220459,3909000,4.604999971389771,4.575333309173584,4.672399988174439
2020-06-16,4.949999809265137,4.949999809265137,4.510000228881836,4.639999866485596,4.639999866485596,3121300,4.650999975204468,4.547333304087321,4.709199986457825
2020-06-17,4.539999961853027,4.829999923706055,4.53000020980835,4.760000228881836,4.760000228881836,3593500,4.682999992370606,4.526333316167196,4.742599992752075
2020-06-18,4.670000076293945,4.949999809265137,4.650000095367432,4.949999809265137,4.949999809265137,3423800,4.730999994277954,4.526999982198079,4.776199989318847
2020-06-19,4.949999809265137,5.079999923706055,4.690000057220459,4.880000114440918,4.880000114440918,7366600,4.8050000190734865,4.527333323160807,4.805599989891053
2020-06-22,4.789999961853027,4.949999809265137,4.71999979019165,4.869999885559082,4.869999885559082,3178900,4.790999984741211,4.52366665204366,4.825199985504151
2020-06-23,4.949999809265137,4.989999771118164,4.800000190734863,4.829999923706055,4.829999923706055,3205400,4.777999973297119,4.525999975204468,4.826999988555908
2020-06-24,4.829999923706055,4.840000152587891,4.380000114440918,4.409999847412109,4.409999847412109,2976200,4.711999940872192,4.521666638056437,4.796199989318848
2020-06-25,4.329999923706055,4.539999961853027,4.300000190734863,4.460000038146973,4.460000038146973,2450800,4.7209999561309814,4.5299999713897705,4.779999990463256
2020-06-26,4.480000019073486,4.5,4.269999980926514,4.349999904632568,4.349999904632568,3801200,4.683999967575073,4.537333297729492,4.766399984359741
2020-06-29,4.349999904632568,4.519999980926514,4.300000190734863,4.380000114440918,4.380000114440918,2131200,4.652999973297119,4.542666641871135,4.756399984359741
2020-06-30,4.329999923706055,4.510000228881836,4.199999809265137,4.340000152587891,4.340000152587891,3889000,4.623000001907348,4.534666649500529,4.730999984741211
2020-07-01,4.309999942779541,4.5,4.309999942779541,4.440000057220459,4.440000057220459,2303700,4.590999984741211,4.534666649500529,4.724199981689453
2020-07-02,4.489999771118164,4.510000228881836,4.289999961853027,4.289999961853027,4.289999961853027,1887600,4.525,4.529999987284342,4.712199983596801
2020-07-06,4.309999942779541,4.340000152587891,4.190000057220459,4.239999771118164,4.239999771118164,2140900,4.460999965667725,4.523333311080933,4.7029999828338624
2020-07-07,4.199999809265137,4.25,4.059999942779541,4.090000152587891,4.090000152587891,2456600,4.382999992370605,4.520333321889241,4.68939998626709
2020-07-08,4.099999904632568,4.289999961853027,4.03000020980835,4.260000228881836,4.260000228881836,2052800,4.326000022888183,4.514999993642172,4.658199987411499
2020-07-09,4.269999980926514,4.320000171661377,4.130000114440918,4.210000038146973,4.210000038146973,1992600,4.30600004196167,4.498999993006389,4.629599990844727
2020-07-10,4.199999809265137,4.380000114440918,4.179999828338623,4.340000152587891,4.340000152587891,1410800,4.294000053405762,4.499333333969116,4.595599994659424
2020-07-13,4.349999904632568,4.550000190734863,4.260000228881836,4.260000228881836,4.260000228881836,4216200,4.2850000858306885,4.506000010172526,4.566199998855591
2020-07-14,4.21999979019165,4.309999942779541,4.070000171661377,4.079999923706055,4.079999923706055,2261600,4.255000066757202,4.50433333714803,4.526799993515015
2020-07-15,4.130000114440918,4.289999961853027,4.130000114440918,4.190000057220459,4.190000057220459,1474100,4.240000057220459,4.504666678110758,4.500999994277954
2020-07-16,4.190000057220459,4.199999809265137,4.090000152587891,4.170000076293945,4.170000076293945,1330100,4.213000059127808,4.495666678746542,4.476599998474121
2020-07-17,4.159999847412109,4.230000019073486,3.940000057220459,3.9600000381469727,3.9600000381469727,3065900,4.180000066757202,4.478666687011719,4.457200002670288
2020-07-20,3.950000047683716,4.059999942779541,3.7699999809265137,3.8499999046325684,3.8499999046325684,3401100,4.141000080108642,4.469000021616618,4.436800003051758
2020-07-21,3.9000000953674316,4.090000152587891,3.880000114440918,4.010000228881836,4.010000228881836,3341000,4.133000087738037,4.435666688283285,4.417400007247925
2020-07-22,4.019999980926514,4.119999885559082,3.9200000762939453,4.110000133514404,4.110000133514404,2523500,4.118000078201294,4.407333358128866,4.404400005340576
2020-07-23,4.090000152587891,4.309999942779541,4.059999942779541,4.110000133514404,4.110000133514404,3237200,4.108000087738037,4.3753333568573,4.395800008773803
2020-07-24,4.059999942779541,4.230000019073486,4.010000228881836,4.03000020980835,4.03000020980835,2215900,4.077000093460083,4.364000034332276,4.392200012207031
2020-07-27,4.019999980926514,4.119999885559082,3.950000047683716,4.010000228881836,4.010000228881836,2472700,4.052000093460083,4.340333382288615,4.38980001449585
2020-07-28,3.9600000381469727,4.050000190734863,3.9200000762939453,3.940000057220459,3.940000057220459,4555400,4.038000106811523,4.315333382288615,4.384200019836426
2020-07-29,3.940000057220459,4.179999828338623,3.9200000762939453,4.059999942779541,4.059999942779541,2879600,4.025000095367432,4.296000051498413,4.373800020217896
2020-07-30,4.0,4.230000019073486,3.9700000286102295,4.099999904632568,4.099999904632568,2398500,4.018000078201294,4.274000040690104,4.367000017166138
2020-07-31,4.059999942779541,4.159999847412109,3.990000009536743,4.010000228881836,4.010000228881836,1879400,4.02300009727478,4.242666721343994,4.358600025177002
2020-08-03,4.03000020980835,4.25,4.0,4.150000095367432,4.150000095367432,2517600,4.053000116348267,4.218333387374878,4.352800025939941
2020-08-04,4.130000114440918,4.739999771118164,4.130000114440918,4.429999828338623,4.429999828338623,10361400,4.095000076293945,4.2036667188008625,4.357800025939941
2020-08-05,4.5,4.760000228881836,4.25,4.630000114440918,4.630000114440918,4925700,4.147000074386597,4.197000058492025,4.362000026702881
2020-08-06,4.599999904632568,4.659999847412109,4.380000114440918,4.429999828338623,4.429999828338623,1901200,4.179000043869019,4.197666724522908,4.3568000221252445
2020-08-07,4.389999866485596,4.400000095367432,4.059999942779541,4.159999847412109,4.159999847412109,3341100,4.192000007629394,4.1876667181650795,4.3534000205993655
2020-08-10,4.199999809265137,4.570000171661377,4.179999828338623,4.329999923706055,4.329999923706055,4561800,4.223999977111816,4.187000052134196,4.358800020217895
2020-08-11,4.429999828338623,4.570000171661377,4.340000152587891,4.349999904632568,4.349999904632568,3138800,4.264999961853027,4.1860000451405845,4.363200016021729
2020-08-12,4.400000095367432,4.630000114440918,4.360000133514404,4.519999980926514,4.519999980926514,3057600,4.310999965667724,4.192000039418539,4.370000019073486
2020-08-13,4.519999980926514,4.710000038146973,4.5,4.639999866485596,4.639999866485596,2128300,4.3649999618530275,4.198666699727377,4.3740000152587895
2020-08-14,4.599999904632568,4.829999923706055,4.550000190734863,4.75,4.75,3474400,4.438999938964844,4.214000034332275,4.379600019454956
2020-08-17,4.78000020980835,4.78000020980835,4.559999942779541,4.630000114440918,4.630000114440918,2371000,4.486999940872193,4.227000045776367,4.389400024414062
2020-08-18,4.610000133514404,4.869999885559082,4.429999828338623,4.809999942779541,4.809999942779541,3834400,4.524999952316284,4.251000038782755,4.385400018692017
2020-08-19,4.800000190734863,4.840000152587891,4.639999866485596,4.71999979019165,4.71999979019165,2612600,4.533999919891357,4.266333357493083,4.38060001373291
